.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
43,2023-09-18,1045439.170000,136.6572,398720.610000,125.2602
44,2023-09-19,1054488.370000,137.8400,401654.460000,126.1715
45,2023-09-21,1081722.900000,140.8103,408910.200000,128.4442
46,2023-09-24,1072654.300000,139.6298,406100.300000,127.5640
47,2023-09-25,1070713.800000,139.2093,403783.270000,126.8331
48,2023-09-26,1080310.940000,140.4570,406702.860000,127.7426
49,2023-09-27,1070854.020000,139.2274,403190.290000,126.6396
50,2023-10-01,1058211.610000,136.9150,397464.580000,124.8498
51,2023-10-02,1061189.330000,137.3003,398261.030000,125.0931
52,2023-10-03,1051950.590000,136.1049,394030.500000,123.7656
53,2023-10-04,1056879.820000,136.7427,394208.120000,123.8215
54,2023-10-05,1050794.340000,135.9553,392566.390000,123.3052
55,2023-10-08,1031636.540000,133.4630,385938.870000,121.2278
56,2023-10-09,1024331.260000,132.5179,382418.620000,120.1209
57,2023-10-10,1013591.250000,131.1285,378459.550000,118.8779
58,2023-10-11,1017819.520000,131.4699,379180.840000,119.1010
59,2023-10-12,1007653.130000,130.0195,375771.680000,118.0354
60,2023-10-16,995337.370000,128.4304,371572.770000,116.7195
61,2023-10-17,1003141.590000,129.4374,375077.810000,117.8201
62,2023-10-18,1027580.500000,132.5908,384444.490000,120.7590
63,2023-10-19,1025084.500000,132.2687,384520.950000,120.7873
64,2023-10-29,1014153.320000,130.3140,378743.120000,118.9664
65,2023-10-30,1015915.360000,130.5404,380447.950000,119.5051
66,2023-10-31,1007342.200000,129.4388,377421.280000,118.5515
67,2023-11-01,1003859.310000,128.9913,376452.140000,118.2519
68,2023-11-02,997355.090000,128.1555,373620.880000,117.3591
69,2023-11-05,984820.080000,126.5448,366938.210000,115.2598
70,2023-11-06,995071.570000,127.8621,369988.110000,116.2211
71,2023-11-07,999909.820000,128.4838,372253.740000,116.9313
72,2023-11-08,1002028.930000,128.7561,372298.370000,116.9460
73,2023-11-09,996737.620000,128.0762,370847.910000,116.4871
74,2023-11-20,998354.800000,128.1839,369881.170000,116.1851
75,2023-11-21,985722.760000,126.5620,365050.950000,114.6668
76,2023-11-22,995347.180000,127.7977,366612.410000,115.1585
77,2023-11-23,1000726.630000,128.4884,369824.710000,116.1666
78,2023-11-26,1026438.660000,131.7897,377402.410000,118.5412
79,2023-11-27,1020113.920000,130.9776,375129.370000,117.8257
80,2023-11-28,1019061.360000,130.8425,374641.810000,117.6688
81,2023-11-29,1008697.480000,129.5120,371348.530000,116.6362
82,2023-11-30,998496.330000,128.2022,367644.080000,115.4769
83,2023-12-03,994665.960000,127.7104,365705.290000,114.8686
84,2023-12-04,992765.440000,127.4664,363826.590000,114.2714
85,2023-12-05,988457.370000,126.9133,362331.720000,113.8038
86,2023-12-06,990019.660000,127.1139,362279.910000,113.7850
87,2023-12-07,997841.690000,127.9779,363867.320000,114.2831
88,2023-12-10,1058037.890000,135.8470,387652.090000,121.7487
89,2023-12-11,1049486.130000,134.7490,382813.990000,120.2243
90,2023-12-12,1067026.230000,137.0135,387123.510000,121.5735
91,2023-12-13,1068247.640000,137.1703,388930.950000,122.1447
92,2023-12-14,1071419.340000,137.5392,390134.650000,122.5196
93,2023-12-17,1084715.190000,139.2460,394426.760000,123.8580
94,2023-12-18,1105150.850000,141.8694,404280.100000,126.9518
95,2023-12-19,1129997.910000,145.0590,412228.740000,129.4334
96,2023-12-20,1146337.270000,147.1565,417155.000000,130.9619
97,2023-12-21,1128071.910000,144.5231,409444.260000,128.5157
98,2023-12-24,1116134.970000,142.9392,403067.890000,126.3555
99,2023-12-27,1112765.920000,142.5077,404031.380000,126.6853
100,2023-12-28,1110722.500000,142.2460,402206.420000,126.1072
101,2024-01-01,1105081.280000,141.5264,401890.640000,125.9833
102,2024-01-02,1089809.370000,139.3367,396778.710000,124.4047
103,2024-01-03,1104349.690000,141.1957,400208.900000,125.4818
104,2024-01-04,1100990.920000,140.7664,397580.870000,124.6675
105,2024-01-07,1087739.200000,139.0172,392044.430000,122.9382
106,2024-01-08,1116779.830000,141.4247,396592.450000,124.3691
107,2024-01-09,1128670.770000,142.9305,402395.240000,126.1856
108,2024-01-10,1133285.020000,143.5149,405567.720000,127.1845
109,2024-01-11,1133535.430000,143.5466,404690.260000,126.9081
110,2024-01-14,1150136.310000,145.6489,409030.700000,128.2597
111,2024-01-16,1181527.200000,149.6241,419645.760000,131.5927
112,2024-01-17,1175717.270000,148.8883,418161.080000,131.1413
113,2024-01-18,1170831.040000,148.2696,415389.990000,130.2694
114,2024-01-21,1154668.370000,146.2228,406623.340000,127.5133
115,2024-01-22,1137254.350000,144.0175,401046.640000,125.7677
116,2024-01-23,1136329.710000,143.9005,400313.710000,125.5360
117,2024-01-24,1130729.270000,143.1912,399620.560000,125.3119
118,2024-01-25,1129099.470000,142.9441,399056.840000,125.0345
119,2024-01-28,1133925.020000,143.5550,399854.330000,125.2828
120,2024-01-29,1138649.870000,144.0820,400796.600000,125.4025
121,2024-01-30,1144400.390000,144.8096,401124.570000,125.4961
122,2024-01-31,1131988.920000,143.2391,397205.780000,124.2790
123,2024-02-01,1115548.790000,141.1588,392140.780000,122.6966
124,2024-02-04,1112748.140000,140.8044,391504.210000,122.4953
125,2024-02-05,1116968.260000,141.3000,394620.490000,123.3754
126,2024-02-06,1123945.880000,142.1827,395367.120000,123.6099
127,2024-02-07,1127699.720000,142.6576,396289.160000,123.8980
128,2024-02-08,1130966.110000,143.0708,396905.440000,124.0770
129,2024-02-11,1125995.400000,142.4420,393463.850000,123.0031
130,2024-02-12,1133095.050000,143.3401,394118.510000,123.1907
131,2024-02-13,1116725.000000,141.2693,387864.610000,121.2375
132,2024-02-14,1119795.630000,141.6577,390356.180000,122.0203
133,2024-02-15,1112491.160000,140.7337,386459.660000,120.8005
134,2024-02-18,1097769.600000,138.8714,383177.830000,119.7793
135,2024-02-20,1096041.300000,138.6528,382204.910000,119.4734
136,2024-02-21,1091950.050000,138.1352,380482.470000,118.9442
137,2024-02-22,1080580.780000,136.6969,376583.320000,117.7230
138,2024-02-25,1065335.640000,134.7683,370047.540000,115.6806
139,2024-02-26,1071712.890000,135.5750,372027.550000,116.2908
140,2024-02-27,1076785.640000,136.2167,373598.840000,116.7688
141,2024-02-28,1073324.260000,135.7788,371933.280000,116.2546
142,2024-02-29,1058396.020000,133.8963,367429.100000,114.8514
143,2024-03-03,1051792.370000,133.0609,365266.530000,114.1776
144,2024-03-04,1116201.830000,141.2093,386790.250000,120.9044
145,2024-03-05,1078560.720000,136.4474,374063.830000,116.9295
146,2024-03-06,1082918.930000,136.9987,375168.650000,117.2756
147,2024-03-07,1090692.490000,137.9821,377217.090000,117.9186
148,2024-03-10,1097517.300000,139.4806,381886.830000,119.3827
149,2024-03-12,1130474.340000,143.6690,393908.410000,123.1446
150,2024-03-13,1128277.080000,143.3898,393620.280000,123.0547
151,2024-03-14,1113229.950000,141.4775,387833.950000,121.2476
152,2024-03-17,1107682.840000,140.7725,386416.030000,120.8075
153,2024-03-18,1109459.150000,140.9982,387205.850000,121.0431
154,2024-03-19,1109551.520000,140.5436,385856.950000,120.6207
155,2024-03-20,1108319.100000,140.3404,386132.940000,120.7070
156,2024-03-21,1099292.120000,139.1419,383252.130000,119.8075
157,2024-03-25,1088580.920000,137.7243,377701.450000,118.0541
158,2024-03-26,1092511.640000,138.1618,378510.950000,118.2999
159,2024-03-27,1085885.270000,137.2515,376131.060000,117.5637
160,2024-03-28,1086943.480000,137.3112,375336.880000,117.2932
161,2024-03-31,1079059.750000,136.3918,372618.730000,116.4325
162,2024-04-01,1076121.730000,136.0440,371585.550000,116.1264
163,2024-04-02,1075078.080000,135.9235,372169.120000,116.3163
164,2024-04-03,1073583.270000,135.7560,371297.150000,116.0429
165,2024-04-04,1073245.840000,135.7531,370898.070000,115.9112
166,2024-04-07,1084664.290000,137.1754,375399.050000,117.3125
167,2024-04-09,1089726.940000,137.8348,376511.410000,117.6440
168,2024-04-10,1083398.790000,137.0405,374644.010000,117.0739
169,2024-04-14,1081707.310000,136.8453,374360.440000,116.9949
170,2024-04-15,1073027.240000,135.7552,371701.230000,116.1536
171,2024-04-16,1067768.670000,134.7999,371523.180000,115.3890
172,2024-04-18,1058563.720000,133.6564,368344.580000,114.4097
173,2024-04-21,1063594.580000,134.2562,368262.440000,114.3860
174,2024-04-22,1054843.800000,133.1628,364818.650000,113.3065
175,2024-04-24,1054767.430000,133.1505,365205.830000,113.4291
176,2024-04-25,1053280.770000,132.9726,364713.920000,113.2830
177,2024-04-28,1061394.540000,133.9985,367634.050000,114.1920
178,2024-04-29,1062514.920000,134.1474,369739.680000,114.8446
179,2024-04-30,1078346.360000,136.1513,376775.140000,117.0254
180,2024-05-02,1073448.480000,135.5377,375104.100000,116.5159
181,2024-05-05,1059898.260000,133.8270,369226.450000,114.6887
182,2024-05-06,1051402.530000,132.7497,365917.610000,113.6683
183,2024-05-07,1052106.940000,132.8458,367327.580000,114.1050
184,2024-05-08,1052842.510000,132.9444,367629.330000,114.2011
185,2024-05-09,1056047.690000,133.3545,368731.100000,114.5475
186,2024-05-12,1060496.750000,133.8982,368907.860000,114.6004
187,2024-05-13,1074605.350000,135.6928,375344.890000,116.6042
188,2024-05-14,1089662.380000,137.5985,379297.100000,117.8232
189,2024-05-15,1083796.200000,136.8393,376756.640000,117.0353
190,2024-05-16,1083612.650000,136.8008,377269.380000,117.1913
191,2024-05-19,1111377.290000,140.1391,387797.710000,120.0560
192,2024-05-20,1128017.190000,142.2543,396847.850000,122.8566
193,2024-05-21,1143335.870000,144.0386,402658.840000,124.2618
194,2024-05-22,1155435.280000,145.5703,409895.390000,126.5059
195,2024-05-26,1142930.570000,143.9923,405671.130000,125.2045
196,2024-05-27,1143578.000000,144.0643,405404.460000,125.1234
197,2024-05-29,1126594.910000,141.8859,397758.870000,122.7550
198,2024-05-30,1113105.630000,140.1855,392076.340000,120.9901
199,2024-06-02,1122543.510000,141.3902,394983.220000,121.8848
200,2024-06-03,1120389.030000,141.1244,393528.150000,121.4404
201,2024-06-04,1122993.630000,141.4555,394893.850000,121.8656
202,2024-06-05,1119080.100000,140.9717,394204.520000,121.6537
203,2024-06-06,1116292.750000,140.6206,392514.300000,121.1320
204,2024-06-09,1112444.620000,140.1326,389797.730000,120.2863
205,2024-06-10,1117525.090000,140.7726,391038.420000,120.6583
206,2024-06-11,1137566.620000,143.2985,396440.030000,122.3214
207,2024-06-12,1141747.460000,143.8259,398372.390000,122.9266
208,2024-06-13,1137825.430000,143.3388,397972.810000,122.8073
209,2024-06-16,1128312.770000,142.1440,393955.850000,121.5671
210,2024-06-18,1117237.100000,140.7507,389771.520000,120.2744
211,2024-06-19,1118493.070000,140.9126,390533.870000,120.5089
212,2024-06-20,1112644.740000,140.1765,387498.550000,119.5745
213,2024-06-23,1109755.870000,139.8142,386979.310000,119.4153
214,2024-06-24,1111695.360000,140.0609,387793.010000,119.6683
215,2024-06-25,1113252.590000,140.2488,387276.490000,119.5001
216,2024-06-26,1106155.100000,139.3562,384127.850000,118.5279
217,2024-06-27,1101486.780000,138.7753,382616.630000,118.0644
218,2024-06-30,1097496.880000,137.7113,383855.670000,117.0913
219,2024-07-01,1108411.880000,139.0806,388420.540000,118.4812
220,2024-07-02,1135165.680000,142.4368,398838.490000,121.6627
221,2024-07-03,1139374.060000,142.9713,402262.110000,122.7113
222,2024-07-04,1149046.910000,144.1621,405603.680000,123.7317
223,2024-07-07,1159432.740000,145.4546,408971.600000,124.7641
224,2024-07-08,1157168.980000,145.1792,407975.460000,124.4639
225,2024-07-09,1166023.520000,146.2948,412323.350000,125.7895
226,2024-07-10,1179296.570000,147.9616,417825.420000,127.4631
227,2024-07-11,1196214.670000,150.0945,424629.820000,129.5404
228,2024-07-14,1226370.770000,153.9851,435202.010000,133.0271
229,2024-07-15,1215431.420000,152.6178,429716.760000,131.3493
