Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
135,2024-02-20,467016.26,,,74679.86,,,41756.34,154620,98314.46,0,,0.0,105733.77,,26339.5,104301.7,0,40654.8,,1113416.69
136,2024-02-21,464588.62,,,75700.18,,,41524.1,153900,97741.84,0,,0.0,105203.68,,26242.12,104233.23,0,40472.6,,1109606.37
137,2024-02-22,459906.91,,,75653.74,,,40873.84,152460,96896.78,0,,0.0,104218.48,,26228.75,102914.1,0,39766.55,,1098919.15
138,2024-02-25,451334.01,,,75606.31,,,40223.57,150138,94882.51,0,,0.0,102984.54,,26364.7,101112.26,0,38718.86,,1081364.76
139,2024-02-26,453555.96,,,75119.24,,,41022.47,152100,95602.11,0,,0.0,103638.5,,26590.82,101237.59,0,39060.5,,1087927.19
140,2024-02-27,456674.91,,,75251.94,,,40604.44,151902,96219.17,0,,0.0,103868.69,,26485.53,101386.36,0,38946.62,,1091339.66
141,2024-02-28,453660.11,,,79199.68,,,40873.84,151740,95257.73,0,,0.0,102702.33,,26185.46,101053.36,0,38718.86,,1089391.37
142,2024-02-29,449915.47,,,76286.76,,,39805.54,150480,94071.97,0,,0.0,101035.94,,25448.95,99439.88,0,38240.57,,1074725.08
143,2024-03-03,447006.19,,,75252.29,,,40130.67,149580,93616.16,0,,0.0,100628.85,,25104.55,99049.35,0,38468.33,,1068836.39
144,2024-03-04,471111.83,,,78726.57,,,42453.05,158400,101406.61,0,,0.0,107117.27,,26570.56,101978.75,0,40791.46,,1128556.1
145,2024-03-05,457273.5,,,76529.65,,,40688.05,151200,96665.16,0,,0.0,103169.98,,25929.7,100769.26,0,39743.77,,1091969.07
146,2024-03-06,458083.87,,,76262.4,,,41059.63,152100,97100.88,0,,0.0,103314.5,,26078.67,101606.27,0,39629.89,,1095236.11
147,2024-03-07,460474.27,,,76416.22,,,40595.28,153900,97385.61,0,,0.0,103894.61,,26201.3,102502.9,0,39675.44,,1101045.63
148,2024-03-10,464095.65,,,76787.7,,,41245.54,154782,97855.52,0,,0.0,105119.3,,26498.02,107368.99,0,40313.16,,1114065.88
149,2024-03-12,478483.31,,,80082.79,,,43187.06,156240,99302.21,0,,0.0,107587.27,,27181.28,112850.72,0,41565.83,,1146480.47
150,2024-03-13,477047.8,,,81111.71,,,43001.27,155880,98528.22,0,,0.0,107853.15,,27546.34,112551.96,0,41474.73,,1144995.18
151,2024-03-14,470314.86,,,79948.79,,,42360.29,155700,97785.66,0,,0.0,106118.74,,27285.81,109921.21,0,40768.68,,1130204.04
152,2024-03-17,468259.01,,,79416.13,,,41533.52,154620,96770.14,0,,0.0,106855.07,,27327.93,109670.13,0,40996.44,,1125448.37
153,2024-03-18,468640.88,,,78961.8,,,41895.81,156420,96996.72,0,,0.0,108032.11,,27302.51,110871.45,0,40313.16,,1129434.44
154,2024-03-19,464232.98,,,78299.54,,,42072.31,155700,96477.62,0,,0.0,107428.07,,27911.57,113376.28,0,40381.49,,1125879.86
155,2024-03-20,464103.22,,,77465.04,,,41477.78,154476,96131.67,0,,0.0,107139.32,,27457.15,116453.97,0,40062.63,,1124766.78
156,2024-03-21,460925.38,,,77037.43,,,41152.65,153720,95655.72,0,,0.0,106446.95,,27771.19,114646.29,0,39424.91,,1116780.52
157,2024-03-25,454409.48,,,77126.44,,,40781.07,152424,94748.62,0,,0.0,104697.54,,27478.07,111966.88,0,38946.62,,1102578.72
158,2024-03-26,454730.93,,,77250.03,,,41059.75,152604,95370.89,0,,0.0,105357.02,,27438.98,112621.13,0,38787.19,,1105219.92
159,2024-03-27,452408.4,,,76861.72,,,40688.17,152100,94799.79,0,,0.0,103901.83,,26982.36,112252.89,0,38582.2,,1098577.36
160,2024-03-28,450770.65,,,76865.43,,,40688.17,152568,95306.69,0,,0.0,104031.37,,26980.26,111779.38,0,38468.33,,1097458.28
161,2024-03-31,448268.92,,,77275.17,,,40223.7,151218,94672.26,0,,0.0,102865.99,,26839.65,110147.22,0,38263.34,,1089774.25
162,2024-04-01,446542.2,,,76915.85,,,40316.59,151020,93974.5,0,,0.0,102857.14,,26684.36,110517.07,0,38149.46,,1086977.17
163,2024-04-02,446896.78,,,76755.5,,,40409.49,150840,93380.52,0,,0.0,102543.2,,26678.1,113069.96,0,38035.58,,1088609.13
164,2024-04-03,444568.25,,,76434.8,,,40781.07,151020,93100.52,0,,0.0,101855.96,,26595.65,114901.99,0,38035.58,,1087293.82
165,2024-04-04,442488.68,,,76469.83,,,40669.59,150048,92675.87,0,,0.0,101354.29,,26588.01,117999.28,0,37944.48,,1086238.03
166,2024-04-07,445367.21,,,77058.43,,,41710.02,151200,93695.07,0,,0.0,104687.23,,28267.53,118247.94,0,38149.46,,1098382.89
167,2024-04-09,446760.77,,,76394.73,,,41431.34,152100,94954.95,0,,0.0,105181.13,,29398.24,116100.27,0,38377.22,,1100698.65
168,2024-04-10,446464.63,,,77009.46,,,40781.07,150120,94243.99,0,,0.0,103844.32,,29084.03,115023.25,0,38126.69,,1094697.44
