.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
11,2024-07-30,1561.6638,7037.5997,1998.8167,3300.6984,5274.2277,7819.8888,485.3828,2696.6515,13027.5571,3244.4473,3677.9846,185.6657,162.3911,5407.3943,12568.0352,21.3518,100.0359
12,2024-07-31,1578.0289,7247.6501,2078.7512,3370.4250,5443.8989,7961.3525,496.0470,2760.9188,13271.1869,3506.7326,3779.7808,189.9161,165.7266,5441.7894,12832.7451,21.6300,106.9386
13,2024-08-01,1555.9426,7292.3521,2074.0721,3306.2447,5400.6142,7877.8864,492.7544,2755.6238,13502.6875,3568.8476,3645.8459,189.6766,164.2441,5396.8363,13307.4738,21.8755,109.8719
14,2024-08-05,1548.0820,7780.6673,2192.9945,3408.6704,5392.1457,7837.2277,491.7816,2796.3865,13671.6420,3404.1331,3853.8354,191.4458,162.5883,5355.8244,13737.7653,21.8352,113.7497
15,2024-08-06,1455.7150,7155.7971,2164.0141,3246.5163,5098.4489,7467.9929,464.5615,2651.3278,12984.8295,3122.3315,3627.3878,180.9119,152.6715,5150.6450,12867.6169,21.4950,106.4993
16,2024-08-07,1489.5663,7523.3058,2334.7587,3432.3295,5328.3971,7732.0633,483.4664,2759.6784,13385.3999,3360.5996,3828.1571,187.9657,158.6699,5262.5166,13378.6026,21.7142,110.6422
17,2024-08-08,1481.2267,7427.6911,2321.7044,3462.2076,5292.3264,8185.9598,483.6823,2766.3804,13394.9786,3346.3982,3846.3965,188.3109,158.5351,5239.0698,13338.2975,21.8017,112.1242
18,2024-08-11,1530.9093,7494.9000,2380.0118,3598.2869,5429.2515,8328.6077,501.9149,2860.8423,13857.4917,3463.2729,3958.3447,194.9630,164.1792,5469.4261,13943.3376,21.8056,116.7530
19,2024-08-12,1576.1815,7710.6394,2404.0770,3721.7152,5595.8640,8229.3252,512.4798,2931.6552,14269.9421,3629.8901,4122.1051,200.7232,168.2405,5528.8997,14759.1531,22.0096,116.5273
20,2024-08-13,1583.3459,7551.4138,2386.0746,3708.6462,5519.6412,8114.0180,511.1558,2923.4660,14124.2682,3686.9369,4124.7980,200.2845,167.6673,5466.0811,14838.8840,21.9931,116.6212
21,2024-08-14,1594.7554,7730.8355,2405.9958,3779.5128,5689.6192,8166.1485,519.4979,2957.7578,14229.4408,3969.9055,4140.9062,202.8567,170.2905,5427.5087,14822.9323,21.7948,119.5252
22,2024-08-15,1684.9372,7755.9999,2350.5271,3809.6624,5762.8562,8024.5747,535.5156,3000.8142,14363.7850,3848.7197,4216.1119,206.8859,176.7318,5419.9812,14714.5818,22.2935,122.7419
23,2024-08-18,1699.1238,7407.4148,2278.9421,3667.0625,5632.9700,7817.3259,528.8595,2966.3348,14430.5247,3739.9970,4160.2974,204.6283,175.2220,5402.9058,14716.2544,22.3803,121.9550
24,2024-08-21,1709.2582,7331.0797,2283.1991,3639.2015,5673.5465,7784.9906,530.1159,2968.4449,14331.5388,3926.8872,4073.3431,204.8134,176.0355,5373.3820,14687.8291,22.2365,122.1131
25,2024-08-22,1712.1863,7427.3646,2276.3178,3659.3491,5930.1737,7741.2741,533.8696,2974.4633,14161.1131,3975.4904,4010.0325,205.6627,177.6471,5372.2168,14730.0507,22.3461,120.7847
26,2024-08-25,1655.4374,7249.8622,2195.4037,3547.8977,5784.9948,7587.4846,519.3439,2894.5786,13832.3581,3836.1603,3939.1896,200.1174,172.8509,5430.6243,14360.6402,21.9892,116.1523
27,2024-08-27,1573.9758,7281.3790,2110.6852,3407.3379,5542.6927,7364.7894,496.4732,2782.6097,13492.9189,3656.0381,3853.9873,192.1404,165.1486,5269.4200,13836.1345,21.7492,111.3462
28,2024-08-28,1588.5916,7288.1941,2112.6731,3424.1289,5498.3410,7367.1024,498.1548,2786.4098,13361.3110,3594.0116,3798.5949,192.3522,165.1084,5212.3586,13774.8457,21.9526,112.4720
29,2024-08-29,1559.7637,7155.6859,2101.4992,3419.3438,5436.2731,7295.8341,489.7984,2749.5723,13108.9744,3559.9444,3772.0984,189.6671,162.0151,5107.2433,13486.0328,21.9762,111.3565
30,2024-09-01,1523.2465,6942.3455,2079.4464,3337.0174,5335.2891,7165.0318,480.8852,2695.9337,12946.4617,3436.6415,3764.8780,185.7624,158.3280,5011.0701,13290.2124,22.1526,109.8751
31,2024-09-02,1595.4440,7284.4656,2165.7067,3515.9093,5601.8755,7404.1829,503.8311,2823.2585,13569.7339,3709.7530,3872.4718,194.7910,166.5090,5178.2847,13914.4806,22.3400,115.8734
32,2024-09-03,1584.8949,7332.2139,2161.6688,3498.2155,5675.9581,7393.2951,505.0370,2830.2013,14219.6135,3651.2909,3856.5200,195.3549,165.8247,5197.9648,14227.5853,22.3329,115.5599
33,2024-09-04,1534.6463,7003.9921,2079.9420,3372.3103,5545.6252,7204.1664,488.7190,2739.4645,13831.1885,3463.0915,3753.0624,189.0434,160.5051,5125.9957,13698.8840,22.0267,111.4375
34,2024-09-05,1523.9472,6995.6068,2079.7083,3338.1777,5538.2520,7179.8723,486.3568,2727.3642,13768.4247,3443.8696,3759.4390,188.1046,159.8114,5212.4063,13596.6193,21.9026,109.9195
35,2024-09-08,1499.8148,6896.6360,2052.2942,3317.9775,5423.5423,7216.2401,479.7238,2701.9036,13591.5112,3401.1635,3712.4534,186.0991,157.5572,5275.5076,13403.1779,21.9520,109.3232
36,2024-09-09,1465.5365,6712.3513,2014.7215,3236.9276,5321.8441,7126.0000,469.1896,2646.0396,13258.4260,3323.8218,3699.1046,181.9154,154.2501,5152.5648,13069.2788,21.7448,108.9478
37,2024-09-10,1463.8944,6712.3586,2005.6813,3213.7453,5284.6014,7077.1588,467.3836,2632.9492,13204.8122,3290.5863,3728.6015,180.9981,153.6219,5105.5357,12969.0942,21.6782,108.3675
38,2024-09-11,1450.0874,6677.3415,1996.2275,3183.9556,5230.2572,7004.9961,463.0766,2610.2150,13207.8818,3304.9582,3734.8312,179.4279,152.4867,5077.8685,12728.7276,21.5843,107.0683
39,2024-09-12,1488.6944,6827.2941,2072.5396,3320.3304,5371.4775,7155.3436,476.4717,2688.5317,13474.4441,3416.1646,3758.6303,184.8173,157.3201,5158.5976,13169.9980,21.5647,111.0580
40,2024-09-15,1474.8128,6575.4283,2026.1553,3271.0707,5236.5542,7026.6493,468.6560,2637.7990,13182.6051,3295.2787,3724.6005,181.3830,154.4859,5061.2855,12808.7928,21.4315,107.9404
41,2024-09-16,1451.2528,6412.1292,1978.8513,3196.4186,5093.9565,6906.4616,460.1139,2580.7645,12929.8382,3108.5219,3621.6027,177.4822,151.4313,4938.1514,12563.8309,21.1795,105.2020
42,2024-09-18,1462.4205,6404.0770,1966.3012,3190.7043,5087.5398,6849.3228,459.9224,2576.7612,12950.6267,3024.9050,3600.7882,177.3946,151.8047,4885.1189,12524.1748,21.0037,104.7211
43,2024-09-22,1477.3335,6364.5015,1974.5010,3200.8567,5121.2849,6835.7039,463.4306,2588.3508,13012.6917,3019.6512,3603.4913,178.3204,152.6599,4875.9766,12554.9222,20.9810,105.3749
44,2024-09-23,1458.5470,6152.4368,1930.5744,3108.2448,4995.2269,6711.7174,454.4091,2529.3302,12660.8319,2851.6889,3461.6512,174.2879,149.4120,4751.0830,12258.5277,20.8787,102.4895
45,2024-09-24,1429.3077,5988.6204,1876.5832,3021.0296,4843.5358,6580.4385,444.8822,2470.3941,12484.4632,2720.2277,3389.6850,170.3417,146.1288,4638.0054,12108.3828,20.7863,99.3673
46,2024-09-25,1455.1410,6198.6825,1909.5864,3099.8714,4976.9093,6675.6577,452.8013,2519.5785,12693.4776,2823.8397,3450.0583,173.9284,149.3393,4707.5401,12339.8007,20.7835,100.9227
47,2024-09-26,1438.3692,6053.0449,1890.9146,3028.5319,4918.5862,6675.9620,447.4597,2486.7684,12597.1890,2765.2473,3485.2154,171.5960,147.3741,4645.4758,12224.5865,20.7226,99.2036
48,2024-09-29,1427.6939,5963.9516,1871.5293,2957.0415,4874.5029,6745.1623,444.8972,2464.4074,12577.0416,2712.2652,3381.5805,170.0359,146.4417,4637.1070,12185.5860,20.4702,97.8147
49,2024-09-30,1444.5917,6159.9421,1916.0069,2993.2859,4968.8788,7003.8358,451.3475,2508.8629,12667.1705,2826.0230,3433.2578,172.8447,148.6738,4723.1686,12402.7861,20.3454,100.2208
50,2024-10-01,1499.8534,6528.0831,2005.5959,3172.4472,5241.2171,7157.4184,470.8139,2623.5686,13058.8237,3101.5366,3570.2944,180.8084,155.7315,4911.4079,12914.5775,20.6842,106.3430
51,2024-10-02,1489.1150,6411.0872,2004.9445,3117.4358,5169.2114,7028.9260,466.7115,2597.4901,12823.2950,3156.2052,3527.8416,179.1538,154.3341,4862.7868,12861.9253,20.5978,104.7176
52,2024-10-06,1521.9480,6520.8306,2037.5371,3202.7973,5284.2349,7248.6915,476.4650,2653.5847,13015.0572,3355.2205,3559.8476,183.1364,157.8580,4934.3600,13034.6798,20.6365,106.8023
53,2024-10-07,1550.9927,6749.3467,2090.8168,3236.4350,5347.1629,7154.7253,483.7895,2690.7221,13129.6861,3331.2548,3612.0405,185.7249,160.2005,5008.9233,13179.5433,20.7084,108.3699
54,2024-10-08,1545.2786,6618.4311,2067.8467,3204.0290,5284.4254,7029.2222,480.2341,2663.3225,12939.0175,3239.0578,3567.2682,183.8854,159.0389,4962.9187,13037.7438,20.7067,106.7923
55,2024-10-09,1546.0328,6619.4143,2077.5042,3221.8517,5264.1348,7105.1505,480.3898,2668.1797,12950.0449,3240.7250,3543.8109,184.0587,159.0538,4971.7713,13035.9571,20.7707,106.5545
56,2024-10-15,1570.6484,6672.4514,2102.7284,3245.3346,5346.6306,7089.5008,486.2987,2699.6636,13016.3914,3390.3439,3606.3702,186.5045,161.0874,5007.8245,13166.3404,20.8195,108.1744
57,2024-10-16,1601.8185,6772.3182,2114.7930,3314.7156,5445.5666,7186.2920,493.9841,2742.8864,13196.4286,3419.5896,3730.6810,189.7928,163.8296,5082.3706,13403.9618,20.9931,108.9314
58,2024-10-17,1608.2413,6671.6830,2122.4808,3310.6837,5410.5597,7201.8525,495.3038,2745.3643,13197.1815,3437.1936,3652.2003,189.8894,164.0764,5072.6213,13370.8177,21.2884,109.7109
59,2024-10-20,1591.7905,6522.6541,2090.6309,3239.6647,5283.6099,7053.9355,487.3918,2697.9147,12995.3068,3299.4000,3584.1221,186.6250,161.5031,4995.1593,13055.3440,21.2889,107.6362
60,2024-10-21,1555.1729,6414.2283,2040.7687,3173.2262,5189.2326,6936.9084,476.2444,2639.9219,12766.3394,3187.5688,3573.9605,182.5627,157.7913,4900.6503,12774.6095,21.1347,104.9252
61,2024-10-22,1565.8750,6442.6082,2061.6084,3218.4041,5254.1098,7085.3995,480.7195,2665.8109,12844.5346,3284.3548,3606.4466,184.2142,159.1782,4933.2468,12837.8901,21.1930,105.8977
62,2024-10-23,1539.2526,6393.8096,2052.2720,3201.2722,5219.5816,7057.9098,477.2661,2645.3966,12789.1078,3360.5892,3615.6266,182.6678,157.9702,4917.0775,12745.5858,21.1893,105.5174
63,2024-10-24,1523.4685,6338.0995,2038.7943,3212.9258,5177.8875,6968.8528,474.2671,2627.1461,12713.3017,3330.7864,3545.6597,181.1918,156.7673,4876.7822,12679.0615,21.1241,104.5387
64,2024-10-27,1503.6252,6382.1392,2032.2306,3228.3059,5151.0820,6904.7865,469.8099,2617.9519,12657.3393,3367.9472,3559.7946,180.4146,155.2419,4840.9423,12825.7828,21.0351,104.3508
65,2024-10-28,1508.8140,6457.4143,2043.2604,3279.3885,5232.0954,6997.7792,472.9549,2645.3641,12739.2980,3484.6299,3585.5713,182.3579,156.3530,4902.0971,13062.4334,21.1884,105.2673
66,2024-10-29,1533.1011,6636.4955,2075.4598,3346.0046,5353.7921,7066.1272,481.2892,2692.0560,13199.0998,3498.1968,3598.3950,185.7280,159.2567,4976.0894,13298.4930,21.4722,106.7079
67,2024-10-30,1522.0019,6803.8720,2060.0851,3334.8864,5330.3099,6997.9216,478.8235,2677.6229,13264.5200,3462.6976,3609.9169,184.5913,158.3622,4968.7556,13167.4762,21.3175,105.1936
68,2024-11-05,1509.5996,6859.8828,2065.1744,3360.7559,5304.2723,6977.0901,477.9984,2677.4057,13406.0499,3469.8706,3582.9138,184.4838,157.9368,4965.2470,13219.7761,21.3242,105.1470
69,2024-11-06,1507.1227,6807.9601,2062.2629,3376.2923,5343.2448,6956.2988,477.1876,2675.5178,13288.6819,3497.4423,3593.4581,184.3199,157.6847,4961.3280,13201.4686,21.5579,104.7571
70,2024-11-10,1531.5703,6873.5410,2114.3492,3520.1275,5488.4314,7118.2203,487.1047,2738.0635,13548.2046,3584.2391,3635.0014,188.4388,160.7785,5036.7274,13487.5205,21.6929,107.4443
71,2024-11-11,1547.6066,6872.9058,2118.8496,3518.3020,5482.5042,7119.1942,490.7214,2760.2100,13517.6249,3573.2211,3661.6073,190.0365,162.1105,5198.1973,13712.1671,21.7271,108.8262
72,2024-11-12,1542.1327,6862.2187,2093.6754,3498.0319,5465.3614,7117.0680,488.7822,2748.9604,13535.7785,3613.5718,3674.6960,189.3011,161.5700,5162.9665,13650.5756,21.6967,108.4405
73,2024-11-13,1520.8750,6857.9358,2076.3792,3526.6445,5542.9810,7048.3686,483.6928,2734.8348,13368.2714,3765.5139,3615.4567,188.1595,159.8479,5143.8119,13487.9464,21.8028,107.2360
74,2024-11-14,1527.6553,6918.9080,2089.5131,3574.0224,5610.4739,7030.7172,486.0310,2748.7865,13356.4040,3761.7732,3592.6978,189.1330,160.6453,5183.6605,13483.1561,21.8406,107.1994
75,2024-11-17,1524.3294,7072.0661,2091.8496,3604.4674,5645.2958,6950.8074,485.9106,2753.7698,13263.7310,3700.3199,3601.3978,189.3624,160.6642,5250.0209,13512.7714,21.9068,107.3868
76,2024-11-19,1507.2841,6847.5021,2058.6459,3493.5906,5515.7028,6847.5843,478.1661,2702.6555,13038.4621,3614.6204,3521.6265,185.8366,157.9638,5170.9723,13250.1321,21.8738,105.2925
77,2024-11-20,1503.3035,6878.7528,2057.0109,3538.5843,5702.2463,6847.3718,478.5079,2711.7545,13011.0144,3674.8981,3531.2670,186.4493,158.1617,5175.0685,13225.5070,21.9584,105.5058
78,2024-11-21,1489.6382,6759.4967,2022.6238,3506.5060,5618.1965,6741.2602,472.9714,2680.4416,12860.0299,3569.4358,3496.3771,184.3175,156.3088,5139.5884,13044.3488,21.9149,104.5537
79,2024-11-24,1481.4980,6726.2929,2008.0813,3491.9712,5526.1907,6787.2893,471.2080,2667.4068,12837.6422,3556.1513,3493.7240,183.3768,155.7536,5091.0978,12971.7117,21.8880,104.6472
80,2024-11-25,1483.2431,6810.2234,2041.9257,3507.6729,5593.1634,6771.3446,473.0685,2683.2447,13001.2161,3636.9153,3497.1059,184.3214,156.3512,5101.0670,13001.9284,21.8161,105.7495
81,2024-11-26,1501.0513,6853.8619,2076.2660,3576.9034,5621.0789,6844.5928,477.5770,2716.6626,13107.1082,3691.9037,3542.3660,186.6868,157.8998,5144.5381,13134.5919,21.8676,106.9498
82,2024-11-27,1505.8287,6952.7181,2087.9456,3636.8526,5800.0144,6888.3906,480.8932,2756.3685,13262.9192,3674.2564,3870.8674,188.7238,159.0137,5194.4127,13504.3894,21.8887,107.7985
83,2024-11-28,1492.6830,6896.5441,2058.4336,3579.0311,5861.1234,6828.5636,477.5082,2748.0594,13191.1748,3638.2565,4229.1995,187.4143,157.9696,5161.8557,13567.8815,21.8638,106.8564
84,2024-12-01,1470.6654,6917.2838,2030.5503,3538.1672,6126.2744,6788.9873,473.3048,2738.0633,13189.6946,3530.3947,4612.8356,185.8287,156.7130,5113.9554,13383.7357,21.8128,105.6186
85,2024-12-02,1462.3388,7265.3275,2023.1550,3560.3596,6020.4569,6799.6918,471.7975,2758.0412,13216.9688,3460.7607,5060.5829,186.1551,156.2017,5121.7945,13645.6676,21.9040,106.2608
86,2024-12-03,1459.4486,7140.6490,2028.6304,3626.4497,5997.6392,6804.2637,471.2168,2775.8505,13147.8906,3509.0375,5362.3425,186.5305,155.9339,5105.0674,13853.7009,21.9854,105.8172
87,2024-12-04,1454.4157,7111.6308,2013.5166,3648.1633,5881.1858,6814.2764,469.0364,2750.8737,13103.5229,3465.2938,4894.5770,185.9339,155.3567,5111.2847,13645.8333,21.9098,105.7914
88,2024-12-05,1440.2611,6852.9621,2003.8087,3615.9887,5817.2149,6726.5836,464.0132,2734.9399,13093.4442,3367.9736,5074.4734,184.1870,153.6370,5052.9286,13755.3557,21.8451,104.8368
89,2024-12-08,1413.4403,6726.8471,1987.3967,3544.3062,5756.1960,6703.3728,457.0436,2689.0002,12984.3254,3306.0019,4966.0971,181.1352,151.3578,4976.7406,13332.3143,21.7158,103.4393
90,2024-12-09,1406.8593,6670.8787,1989.6351,3524.9994,5716.6889,6774.9383,455.6744,2676.1540,12833.1179,3311.1898,4901.1522,180.3039,150.8377,4946.3568,13109.5241,21.7478,104.2262
91,2024-12-10,1404.6345,6690.1482,1989.4717,3513.2832,5686.6728,6797.8219,454.9148,2669.8286,12807.4944,3287.6770,4916.0100,179.6722,150.4167,4953.1673,12977.9149,21.7108,103.3956
92,2024-12-11,1452.8368,6760.4253,2000.9416,3582.3980,5779.4369,6838.9705,464.6675,2715.7167,12939.6125,3347.9321,4993.0136,183.0644,153.7989,4974.3484,13116.8462,21.6357,104.2201
93,2024-12-12,1427.8318,6625.9741,1981.1982,3546.6828,5689.5662,6865.5073,458.2226,2682.2910,12821.5787,3259.5249,4930.0823,180.5316,151.5677,4939.9893,12936.4273,21.7208,102.9879
94,2024-12-16,1406.5035,6472.5366,1952.2964,3462.7478,5573.7376,6785.6946,451.2882,2630.9142,12639.1307,3115.7645,4754.5739,177.1993,149.1664,4847.6816,12700.7297,21.5220,101.3795
95,2024-12-17,1408.9608,6484.2978,1954.8540,3467.7245,5537.1708,6755.7952,451.6600,2633.8718,12663.9945,3142.9336,4782.6327,177.3856,149.3170,4874.9562,12681.1024,21.4174,101.1573
96,2024-12-18,1403.8398,6456.4264,1947.4452,3454.9575,5528.1592,6733.5255,450.1247,2628.2627,12646.1572,3176.7936,4806.8047,176.9878,148.8889,4879.3440,12639.1188,21.3598,100.8307
97,2024-12-19,1392.3107,6399.9656,1929.3161,3402.2355,5458.5900,6711.1597,445.7734,2596.8290,12512.5857,3103.3062,4675.2840,175.8252,148.5537,4844.5092,12506.4896,21.3027,98.8558
98,2024-12-22,1380.1165,6389.3517,1922.1438,3424.3993,5346.3347,6817.0215,443.0825,2583.2924,12409.2285,3056.7977,4611.7092,174.6876,147.4550,4825.1661,12404.8424,21.2274,97.6887
99,2024-12-23,1391.8333,6417.4290,1934.2582,3515.2620,5407.9084,6984.7983,446.5649,2612.2084,12423.5867,3108.0532,4633.0675,176.6297,148.6452,4864.3612,12496.3046,20.3330,98.1935
100,2024-12-24,1402.4473,6477.8920,1943.7515,3540.3653,5503.0849,6823.3382,449.1516,2626.5222,12493.9225,3158.5564,4612.1516,177.8945,149.5764,4915.2781,12531.9103,20.3567,99.1456
101,2024-12-26,1427.9164,6427.1498,1940.6123,3494.9834,5366.1191,6817.8195,451.4590,2630.7162,12460.4243,3073.2510,4718.8578,178.1369,150.3133,4922.4724,12493.7395,20.3072,99.4226
102,2024-12-29,1415.4304,6387.9096,1946.3787,3434.3217,5223.7633,6762.5462,448.9954,2609.5865,12444.2303,2935.7867,4669.8278,176.7071,149.4642,4977.9780,12444.3340,20.3457,98.7578
103,2024-12-31,1402.3320,6299.4148,1947.5730,3374.7184,5078.6574,6660.1927,444.7151,2576.5029,12325.8493,2783.3417,4530.9910,174.6258,148.0171,4907.7216,12363.1043,20.2680,98.6755
104,2025-01-01,1391.9099,6359.3976,1939.4421,3416.7113,5164.3515,6677.1175,444.1277,2581.6067,12354.0300,2891.1285,4559.8496,174.7948,147.8380,4899.7660,12354.8502,20.2331,98.7735
105,2025-01-02,1389.8572,6401.4891,1903.7118,3480.6356,5288.5824,6730.7945,443.5691,2586.2380,12449.9027,2903.2517,4466.9875,175.4250,147.9979,4889.3303,12400.9400,20.2956,98.4465
106,2025-01-05,1382.1408,6440.0938,1905.6521,3538.9757,5289.7757,6690.1499,442.8988,2591.5610,12455.8483,2872.7686,4518.1335,175.6136,147.7535,4882.0108,12435.1207,20.1445,98.8360
107,2025-01-06,1397.3060,6637.0661,1939.1202,3664.6812,5420.2341,6816.8425,449.5982,2640.6880,12585.6745,2907.0497,4539.3343,178.8015,150.0132,4918.8756,12720.2452,20.2757,102.0322
108,2025-01-07,1394.2807,6634.3974,1935.6081,3680.2430,5463.9931,6799.3418,450.4884,2646.8488,12639.4292,2984.2537,4566.2785,179.0759,150.0890,4940.6482,12806.1677,20.3477,102.0236
109,2025-01-08,1390.6158,6630.0662,1930.4774,3688.9308,5602.5748,6827.1355,451.5161,2653.2360,12622.3192,3124.6981,4494.9036,179.7852,150.4303,5019.3440,12867.3898,20.3273,101.6270
110,2025-01-09,1384.6070,6696.3585,1921.9649,3674.6210,5488.0935,6769.6002,448.5439,2635.0925,12579.3022,3033.0461,4461.5877,178.8117,149.8155,4956.1771,12720.4076,20.2830,101.2434
111,2025-01-12,1372.6206,6644.4789,1910.3252,3621.7013,5399.9818,6677.4354,443.9913,2609.6795,12486.9878,2923.7928,4412.1305,177.1350,148.3527,4912.9805,12704.7593,20.1975,100.8444
112,2025-01-13,1367.8013,6554.0165,1897.3836,3603.6589,5368.5883,6625.9705,441.4246,2594.1325,12483.9319,2885.1523,4328.3560,176.1478,147.6309,4891.0204,12640.4840,20.1115,100.2360
113,2025-01-15,1356.7124,6661.2677,1898.1571,3667.1100,5426.7244,6658.0989,439.0145,2595.9639,12432.4370,2784.5762,4329.0703,176.1723,147.0373,4865.4032,12650.7132,20.0754,100.1598
114,2025-01-16,1346.5415,6645.9638,1904.2803,3669.7793,5378.5518,6721.8701,436.6245,2588.6250,12424.0268,2639.9651,4417.3332,175.1133,146.1035,4838.2697,12573.1220,20.2219,99.5711
115,2025-01-19,1348.9176,6640.5803,1910.1416,3684.6060,5389.5680,6894.9291,439.0405,2601.2110,12503.3365,2701.3527,4411.4184,176.0028,146.8254,4852.0566,12688.3662,20.1284,99.9449
116,2025-01-20,1346.1159,6648.5794,1951.0105,3683.5325,5357.1035,7011.4250,439.1415,2607.9958,12532.1422,2632.5856,4458.2770,176.2899,146.8822,4849.9271,12693.7260,20.1480,100.5484
117,2025-01-21,1341.3299,6700.6654,2005.5847,3649.5048,5367.7878,7074.3859,440.1470,2613.0822,12755.9050,2605.4229,4364.4868,176.5109,147.1021,4851.5111,12833.4081,20.0498,101.2955
118,2025-01-22,1359.1561,6883.1395,2090.7464,3727.1968,5515.0867,7080.1972,448.8017,2665.4519,12883.8949,2628.7385,4471.4213,179.7342,149.7820,4903.5863,13076.6629,20.1489,105.1707
119,2025-01-23,1350.7414,6829.2619,2083.2996,3706.6239,5560.9681,7080.5512,446.8113,2654.3503,12788.9652,2564.7526,4460.9928,178.9402,149.0174,4903.0013,13074.3076,20.0976,104.3342
120,2025-01-26,1338.7189,6804.8726,2084.1318,3726.7092,5594.2140,6962.7922,443.6066,2643.9354,12702.0911,2442.6386,4427.3046,178.1928,148.1319,4939.8223,12992.2374,20.1944,103.8044
121,2025-01-27,1331.2251,6769.7317,2049.3587,3739.5313,5634.7423,7009.7521,441.5280,2633.2707,12616.5127,2527.1644,4346.0495,177.7000,147.5216,4941.9382,12848.6268,20.0646,102.9998
122,2025-01-28,1334.2260,6815.7906,2085.1217,3795.5676,5864.5235,7096.5553,444.7250,2657.7777,12652.4117,2574.7624,4356.7015,179.3545,148.6649,4965.8169,12859.7898,20.0892,104.0646
123,2025-02-02,1367.9785,6939.9428,2140.1661,3849.2393,6049.2735,7314.5750,458.3744,2727.5868,13122.8422,2608.1553,4414.0756,184.2918,153.2522,5210.3201,13172.4417,20.1247,107.5877
124,2025-02-03,1375.4044,6939.0542,2127.1535,3830.4219,6025.5093,7334.6340,459.6142,2730.0039,13231.6888,2580.0546,4449.3484,184.5841,153.8366,5215.9037,13261.7438,20.2822,107.0820
