Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
13,2022-07-31,549320.11,,,74350.73,,,20137.66,176400,83079.77,0,,0.0,108203.28,,28766.24,166787.25,0,52795.51,,1259840.55
14,2022-08-01,554632.79,,,76037.2,,,19750.07,174942,85406.8,0,,0.0,106280.51,,28629.44,164514.9,0,55474.06,,1265667.77
15,2022-08-02,553257.7,,,76552.34,,,19168.69,173340,86943.63,0,,0.0,105600.93,,28773.1,166568.18,0,55450.56,,1265655.13
16,2022-08-03,552476.75,,,77645.83,,,19295.08,171360,87570.33,0,,0.0,104713.02,,28612.63,166464.3,0,55615.03,,1263752.97
17,2022-08-04,544946.01,,,76156.76,,,18545.18,167220,85025.91,0,,0.0,102432.55,,27773.67,163295.3,0,53570.88,,1238966.26
18,2022-08-05,538032.31,,,74804.76,,,18536.75,168840,83756.53,0,,0.0,100145.52,,26555.93,159151.69,0,51714.7,,1221538.19
19,2022-08-07,538960.36,,,75286.48,,,18873.79,171900,84495.61,0,,0.0,101629.21,,27224.94,160311.8,0,52161.12,,1230843.31
20,2022-08-08,538450.78,,,76106.59,,,18385.09,166860,86007.99,0,,0.0,100409.15,,26860.91,159172.91,0,50986.32,,1223239.74
21,2022-08-09,532087.03,,,75309.01,,,18452.5,159840,83654.09,0,,0.0,97593.25,,25857.12,155111.5,0,49200.62,,1197105.12
22,2022-08-10,529294.85,,,75924.57,,,18452.5,158400,83721.59,0,,0.0,97469.47,,25677.46,154249.15,0,48848.18,,1192037.77
23,2022-08-11,526431.85,,,74424.72,,,17946.95,155700,82874.92,0,,0.0,96282.01,,25191.27,152733.37,0,48166.8,,1179751.89
24,2022-08-14,522274.79,,,70940.5,,,17770.01,154800,81249.63,0,,0.0,95323.16,,24539.63,151064,0,47438.42,,1165400.14
25,2022-08-15,526836.75,,,72183.97,,,18368.24,165600,86955.22,0,,0.0,99824.86,,26459.87,155729.91,0,50281.44,,1202240.26
26,2022-08-16,527349.21,,,70654.46,,,18115.46,164250,84511.03,0,,0.0,97364.12,,25722.55,153852.78,0,49106.64,,1190926.25
27,2022-08-17,526602.4,,,70879.18,,,18368.24,164520,85106.38,0,,0.0,97690.87,,25775.52,153990.82,0,48848.18,,1191781.59
28,2022-08-18,528642.39,,,71486.57,,,18351.39,168840,87213.32,0,,0.0,100620.58,,26569.86,156432.23,0,49952.5,,1208108.84
29,2022-08-21,529150.41,,,71873.13,,,18958.04,165798,86533.07,0,,0.0,99805.32,,26181.54,156193.95,0,49106.64,,1203600.1
30,2022-08-22,528801.25,,,71099.02,,,18873.79,164700,86216.28,0,,0.0,99251.18,,26016.52,155448.52,0,48754.2,,1199160.76
31,2022-08-23,530658.96,,,71151.55,,,18452.5,165600,86178.75,0,,0.0,99031.72,,25968.64,154995.82,0,48871.68,,1200909.62
32,2022-08-24,533120.82,,,71262.72,,,18376.66,164682,86203.79,0,,0.0,99108,,25917.87,155411.05,0,48636.72,,1202719.63
33,2022-08-25,531202.16,,,70303.2,,,18115.46,161460,84710.15,0,,0.0,97636.18,,25376.62,154334.83,0,48166.8,,1191305.4
34,2022-08-26,527145.47,,,69572.33,,,18031.21,162666,83584.04,0,,0.0,96595.26,,24881.65,152887.63,0,47579.4,,1182942.99
35,2022-08-28,521285.03,,,68579.96,,,17534.08,162180,81160.15,0,,0.0,94458.36,,23906.12,149529.98,0,46052.16,,1164685.84
36,2022-08-29,522444.79,,,69088.38,,,17862.69,163800,81660.02,0,,0.0,94892.63,,24224.2,150010.44,0,46028.66,,1170011.81
37,2022-08-30,521812.15,,,69446.74,,,17778.43,169200,81389.02,0,,0.0,94989.12,,24067.02,149586.94,0,46240.13,,1174509.55
38,2022-08-31,518695.66,,,68709.68,,,17517.23,167022,80236.94,0,,0.0,93226.19,,23498.18,146962.74,0,45488.26,,1161356.88
39,2022-09-01,518029.62,,,68343.73,,,17525.66,164700,80554.93,0,,0.0,93353.95,,23964.34,147289.32,0,45605.74,,1159367.29
40,2022-09-02,517257.92,,,68049.04,,,17609.92,164160,80841.7,0,,0.0,93039.73,,23870.26,146758.15,0,45558.74,,1157145.46
41,2022-09-04,519195.32,,,67990.78,,,17272.88,161100,81407.65,0,,0.0,94497.9,,24041.34,147567.1,0,45793.7,,1158866.67
42,2022-09-05,518994.18,,,68256.2,,,17365.57,159300,81028.93,0,,0.0,94380.82,,23879.5,147829.52,0,45347.28,,1156382
43,2022-09-06,517224.45,,,67837.42,,,17331.87,156600,78888.71,0,,0.0,92587.43,,23321.73,146032.79,0,44877.36,,1144701.76
44,2022-09-07,515671.3,,,67549.39,,,17272.88,156600,78250.38,0,,0.0,91719.7,,23191.82,144905.4,0,44407.44,,1139568.31
45,2022-09-08,513961.06,,,67260.39,,,17357.14,155160,78509.11,0,,0.0,92678.75,,23439.82,145156.57,0,44407.44,,1137930.28
46,2022-09-11,513019.65,,,67384.66,,,17020.11,154872,77097.08,0,,0.0,91373.61,,23200.3,143904.12,0,43702.56,,1131574.09
47,2022-09-12,510881.35,,,66653,,,17188.63,153720,76279.14,0,,0.0,90858.12,,22811.35,142707.93,0,43256.14,,1124355.66
48,2022-09-13,514349.88,,,67987.75,,,17390.85,154764,76734.28,0,,0.0,92470.74,,23428.09,144619.94,0,44172.48,,1135918.01
49,2022-09-14,521469.15,,,70086.13,,,17694.17,158940,79294.51,0,,0.0,96700.27,,24870.54,148363.16,0,46240.13,,1163658.06
50,2022-09-15,512513.79,,,67897.19,,,17163.35,152820,76121.49,0,,0.0,92384.23,,23444.29,143278.27,0,44125.49,,1129748.1
51,2022-09-16,510771.99,,,67062.03,,,17020.11,153000,75364.22,0,,0.0,91207.07,,23063.15,142190.66,0,43350.12,,1123029.35
52,2022-09-18,506496.25,,,66291.14,,,16683.08,149220,73552.93,0,,0.0,88759.13,,22417.86,139106.7,0,42269.3,,1104796.39
53,2022-09-20,499216.83,,,65039.57,,,16514.56,147060,71271.28,0,,0.0,86091.47,,21608.36,135864.75,0,41000.52,,1083667.34
54,2022-09-21,500888.71,,,65981.51,,,16683.08,147600,71485.96,0,,0.0,87094.2,,22022.04,136683.46,0,41305.97,,1089744.93
55,2022-09-22,501253.05,,,65601.89,,,16590.39,146520,71142.91,0,,0.0,86570.99,,21730.48,135193.02,0,40765.56,,1085368.29
56,2022-09-25,497951.35,,,64764.32,,,16405.03,145080,69922.99,0,,0.0,85239.88,,21240.56,133735.88,0,39473.28,,1073813.29
57,2022-09-27,500853.57,,,65067.05,,,16514.56,145800,70618.36,0,,0.0,86598.39,,21572.26,135147.03,0,39308.81,,1081480.03
58,2022-09-28,503247.64,,,65688.35,,,16480.86,145800,70083.1,0,,0.0,87522.92,,21509.32,136401.97,0,39120.84,,1085855
59,2022-09-29,508157.57,,,66984.26,,,16674.65,145800,70796.38,0,,0.0,88688.64,,21731.27,138659.21,0,39943.2,,1097435.18
60,2022-10-09,517792.93,,,68381.18,,,17104.37,149202,72567.01,0,,0.0,92150.41,,22854.43,142779.1,0,41118.0,,1123949.43
61,2022-10-10,511518.89,,,68108.82,,,16683.08,147600,71294.14,0,,0.0,89956.79,,22266.52,139910.29,0,40413.12,,1107751.65
62,2022-10-11,507265.73,,,67850.68,,,16834.74,145800,70266.29,0,,0.0,88600.04,,22051.04,139652.51,0,39731.74,,1098052.77
63,2022-10-12,509393.69,,,68383.11,,,16775.76,146790,70847.27,0,,0.0,90289.32,,22603.49,140754.43,0,39943.2,,1105780.27
64,2022-10-13,510011.36,,,68872.38,,,16851.59,146520,71392.58,0,,0.0,91335.78,,22725.11,140535.57,0,40413.12,,1108657.49
65,2022-10-16,510450.4,,,68766.92,,,16927.43,145800,70476.59,0,,0.0,89709.57,,22345.3,139313.36,0,39684.74,,1103474.31
66,2022-10-17,512142.06,,,68463.22,,,17104.37,146700,70148.01,0,,0.0,88913.48,,22155.15,138993.17,0,39449.78,,1104069.24
67,2022-10-19,510187.95,,,68235.45,,,17946.95,145080,69227.13,0,,0.0,88034.54,,21495.18,137283.16,0,38533.44,,1096023.8
68,2022-10-20,510010.09,,,68171.96,,,17652.05,145314,69126.35,0,,0.0,88236.7,,21544.85,137707.17,0,38533.44,,1096296.61
69,2022-10-23,514798.04,,,68329.96,,,17298.16,146556,69947.22,0,,0.0,89069.63,,21609.29,138492.23,0,38885.88,,1104986.41
70,2022-10-31,524663.33,,,68504.59,,,17576.21,149760,70720.78,0,,0.0,89247.53,,21734.04,139140.19,0,38533.44,,1119880.11
71,2022-11-01,538006.65,,,69966.01,,,17618.34,156420,73510.99,0,,0.0,92584.22,,22932.49,142504.2,0,40413.12,,1153956.02
72,2022-11-02,536738.02,,,70906.67,,,17862.69,156600,73557.96,0,,0.0,93455.03,,23053.23,143530.37,0,40648.08,,1156352.05
73,2022-11-03,531510.19,,,71525.59,,,17736.3,154620,72527.81,0,,0.0,92418.63,,22758.1,142024.27,0,40648.08,,1145768.97
74,2022-11-06,537077.42,,,74142.18,,,17946.95,159120,74705.33,0,,0.0,94865.84,,23695.14,147088.56,0,41564.42,,1170205.84
75,2022-11-07,533456.15,,,74218.01,,,17862.69,158400,74687.96,0,,0.0,93595.73,,23631.38,146145.95,0,41587.92,,1163585.79
76,2022-11-08,532389.53,,,73773.9,,,17862.69,157698,74285.93,0,,0.0,93566.37,,23637.57,145410.27,0,41587.92,,1160212.18
77,2022-11-09,526405.74,,,71698.6,,,17609.92,153900,72273.05,0,,0.0,90823.18,,22651.08,141691.01,0,39966.7,,1137019.28
78,2022-11-10,522883.6,,,71051.63,,,17357.14,152100,70748.21,0,,0.0,89591.81,,21990.75,139470.43,0,39238.32,,1124431.89
79,2022-11-13,520651.45,,,70869.76,,,17525.66,151920,70262.39,0,,0.0,89612.2,,21883.39,137151.17,0,39026.86,,1118902.88
80,2022-11-14,522416.38,,,74088.94,,,17609.92,155520,71428.64,0,,0.0,91497.96,,22487.64,137763.87,0,39708.24,,1132521.59
81,2022-11-15,522684.04,,,73029.85,,,17854.26,154260,71275.53,0,,0.0,90405.31,,22181.53,137212.34,0,39590.76,,1128493.62
82,2022-11-16,526990.28,,,74087.38,,,17694.17,154656,72043.13,0,,0.0,91525.46,,22354.95,137625.59,0,40154.66,,1137131.62
83,2022-11-17,531277.42,,,75202.23,,,17862.69,156600,74246.27,0,,0.0,93170.77,,22891.22,138313.55,0,41118.0,,1150682.15
84,2022-11-22,531191.04,,,74721.85,,,17938.52,154620,74379.54,0,,0.0,92068,,22904.62,137743.65,0,40718.57,,1146285.79
85,2022-11-23,527215.77,,,76224.23,,,17862.69,153360,73537.44,0,,0.0,92239.99,,22981.77,137123.04,0,40601.09,,1141146.02
86,2022-11-24,529808.82,,,76801.25,,,17946.95,156420,73876.85,0,,0.0,93277.68,,23302.59,137723.45,0,41118.0,,1150275.59
87,2022-11-27,533457.59,,,78958.45,,,18115.46,159300,75219.65,0,,0.0,95142.05,,23913.22,141198.56,0,41094.5,,1166399.48
88,2022-11-28,529903.1,,,77318.09,,,18107.04,157500,74847.55,0,,0.0,93706.85,,23435.11,140132.18,0,40413.12,,1155363.04
89,2022-11-29,527936.04,,,77025.63,,,18098.61,158400,74481.76,0,,0.0,94501.24,,23853.39,140892.62,0,40413.12,,1155602.41
90,2022-11-30,527432.62,,,76701.49,,,18073.34,157716,74308.81,0,,0.0,94156.73,,23446.27,140846.75,0,40366.13,,1153048.14
91,2022-12-01,530845.24,,,77192.76,,,18157.59,158580,74668.67,0,,0.0,94509.14,,23466.29,141073.06,0,40060.68,,1158553.43
92,2022-12-04,531092.92,,,76861.03,,,18368.24,160020,75297.94,0,,0.0,94531.22,,23260.59,142590.09,0,40060.68,,1162082.71
93,2022-12-05,525306.13,,,75556.1,,,18359.81,156780,74092.62,0,,0.0,92964.51,,22732.88,140896.81,0,39708.24,,1146397.1
94,2022-12-06,521874.32,,,75085.37,,,18258.7,156960,73669.47,0,,0.0,92256.04,,22732.78,141490.87,0,39355.8,,1141683.35
95,2022-12-07,511475.21,,,75289.67,,,18199.72,156348,72857.58,0,,0.0,91457.37,,22380.92,141044.46,0,39238.32,,1128291.25
96,2022-12-11,499128.63,,,74645.01,,,18115.46,154440,72237.38,0,,0.0,90250.12,,22035.67,139707.12,0,38768.4,,1109327.79
97,2022-12-12,498965.84,,,75099.63,,,18275.55,165960,73143.43,0,,0.0,91965,,22420.53,141319.55,0,39003.36,,1126152.89
98,2022-12-13,496562.56,,,75207.44,,,18368.24,163782,72989,0,,0.0,91885.07,,22290.86,141259,0,38885.88,,1121230.05
99,2022-12-14,493987.59,,,75391.05,,,18621.01,163620,72937.96,0,,0.0,91385.34,,22313.51,140808.15,0,38791.9,,1117856.51
100,2022-12-15,492026.79,,,74980.56,,,18545.18,162594,72371.83,0,,0.0,90782.93,,21980.07,139350.27,0,38744.9,,1111376.53
101,2022-12-18,485814.79,,,74950.19,,,18368.24,159660,71173.26,0,,0.0,88768.61,,21188.27,137565.27,0,38110.51,,1095599.14
102,2022-12-19,484278.92,,,74955.09,,,18452.5,164700,71169.61,0,,0.0,89128.52,,21195.76,136896.15,0,38298.48,,1099075.03
103,2022-12-20,487606.48,,,75494.52,,,19025.45,167580,71513.4,0,,0.0,89156.74,,21256.67,136839.95,0,38697.91,,1107171.12
104,2022-12-21,488331.27,,,75342.55,,,19042.3,165060,70984.9,0,,0.0,88647.69,,20964.61,136431.11,0,38415.96,,1103220.39
105,2022-12-22,488709.7,,,75372.92,,,18136.53,171540,70809.15,0,,0.0,88168.71,,20836.96,136556.87,0,38298.48,,1108429.32
106,2022-12-26,506407.14,,,77012.87,,,18357.71,162000,74413.16,0,,0.0,92096.41,,22312.5,140614.9,0,40530.6,,1133745.29
107,2022-12-27,522621.94,,,77309.56,,,18888.53,164862,76818.44,0,,0.0,94901.67,,23397.82,142614.76,0,44313.46,,1165728.18
108,2022-12-28,515660.03,,,77558.57,,,18640.81,161640,76315.46,0,,0.0,93852.18,,23320.12,140796.14,0,43702.56,,1151485.87
109,2022-12-29,527736.94,,,78024.35,,,19153.94,163800,79752.08,0,,0.0,97344.91,,24664.62,145515.28,0,45616.31,,1181608.43
110,2023-01-01,530747.06,,,78772.87,,,18932.77,165960,80075.27,0,,0.0,97384.43,,24463.26,146837.7,0,46627.81,,1189801.17
111,2023-01-02,536069.31,,,77922.52,,,18994.7,159300,81426.35,0,,0.0,99292.27,,24790.15,148544.64,0,46479.79,,1192819.73
112,2023-01-03,534678.68,,,77859.38,,,19490.13,156420,80582.08,0,,0.0,98870.55,,24610.05,153246.54,0,45887.69,,1191645.1
113,2023-01-04,544116.08,,,84208.42,,,19729,161100,84443.34,0,,0.0,103212.96,,25578.69,163607.1,0,48206.74,,1234202.33
114,2023-01-05,543179.81,,,89004.51,,,20613.71,159300,85666.44,0,,0.0,103029.09,,26536.58,165111.3,0,49341.6,,1241783.04
115,2023-01-08,536318.55,,,86555.82,,,21029.53,158922,87383.01,0,,0.0,103385,,26929.13,164284.18,0,50821.85,,1235629.07
116,2023-01-09,549855.69,,,86310.64,,,20790.65,161100,90449.26,0,,0.0,106391.02,,27878.78,164678.44,0,54251.09,,1261705.57
117,2023-01-10,556397.08,,,84915.04,,,20091.74,158220,90654.59,0,,0.0,105303.43,,26634.62,161919.92,0,55262.59,,1259399.01
118,2023-01-12,549671.89,,,82867.8,,,19640.53,156294,88447.66,0,,0.0,102992.66,,25660.18,156951.76,0,53165.57,,1235692.05
119,2023-01-17,550015.75,,,82940.69,,,20339.45,158220,91844.09,0,,0.0,105491.96,,26585.94,159209.58,0,54793.85,,1249441.31
120,2023-01-18,546252.59,,,82617.18,,,20215.59,157320,91807.43,0,,0.0,105652.33,,26278.32,159700.26,0,53807.01,,1243650.71
121,2023-01-19,552527.6,,,82301.33,,,20082.89,156060,91700.33,0,,0.0,105469.66,,26394.81,158054.05,0,54522.47,,1247113.14
122,2023-01-23,555630.98,,,81820.53,,,19835.17,154620,89664.73,0,,0.0,103426.99,,26207.64,156617.41,0,53140.9,,1240964.35
123,2023-01-24,555507.55,,,81866.7,,,20304.07,160020,90103.96,0,,0.0,103514.62,,27283.6,157178.57,0,52795.51,,1248574.58
124,2023-01-25,552709.61,,,82269.37,,,20481.01,156582,90277.85,0,,0.0,104469.38,,27110.95,158453.43,0,52326.77,,1244680.37
125,2023-01-26,550591.3,,,81858.13,,,20613.71,155700,92081.98,0,,0.0,103731.45,,26916.44,157583.69,0,52302.1,,1241378.8
126,2023-01-29,548009.48,,,81275.8,,,20693.34,153360,93369.68,0,,0.0,102251.57,,26533.75,155809.82,0,51561.97,,1232865.41
127,2023-01-30,540101.15,,,80444.64,,,19994.42,151380,90854.02,0,,0.0,99796.31,,25549.48,152885.56,0,49835.02,,1210840.6
128,2023-01-31,537104.49,,,79433.68,,,19729,150480,91555.74,0,,0.0,99544.42,,25320.63,151249.06,0,49341.6,,1203758.62
129,2023-02-01,536386.16,,,79912.69,,,20339.45,151020,91715.2,0,,0.0,100811.57,,25519.89,150717.61,0,48971.54,,1205394.11
130,2023-02-02,534706.56,,,80260.5,,,19817.48,149994,90155.51,0,,0.0,99062.91,,25117.31,149688.17,0,48182.07,,1196984.51
131,2023-02-05,536931.12,,,80959.96,,,20082.89,150300,91650.82,0,,0.0,99350.36,,25751.65,149027.74,0,48601.48,,1202656.02
132,2023-02-06,541013.99,,,82560.92,,,20250.98,150120,91133.14,0,,0.0,99337.22,,26013.23,149315.05,0,48601.48,,1208346.01
133,2023-02-07,552684.58,,,84696.38,,,20702.18,153720,95872.84,0,,0.0,104356.42,,27451.9,154286.22,0,52795.51,,1246566.03
134,2023-02-08,553165.76,,,84319.16,,,20525.24,153360,95312.65,0,,0.0,103811.7,,26795.63,153630.93,0,53017.55,,1243938.62
135,2023-02-09,554709.24,,,84306.38,,,20560.63,152640,96154.3,0,,0.0,105294.65,,27039.73,153951.78,0,53560.31,,1248217.02
136,2023-02-12,543240.02,,,80875.58,,,20259.83,150120,92621.11,0,,0.0,101572.89,,25811.74,150150.41,0,50550.47,,1215202.05
137,2023-02-14,539228.53,,,81198.71,,,20082.89,150300,91446.73,0,,0.0,100375.51,,25640.67,148403.96,0,50279.09,,1206956.09
138,2023-02-15,536977,,,82600.51,,,19729,149400,91045.51,0,,0.0,99918.3,,25409.24,147022.8,0,50205.08,,1202307.44
139,2023-02-16,533278.92,,,80380.75,,,19552.06,150660,89774.42,0,,0.0,98715,,24961.71,144782.38,0,49094.89,,1191200.13
140,2023-02-20,530539.39,,,76480.64,,,19286.65,148194,88655.45,0,,0.0,97538.21,,24755.98,141893.82,0,49094.89,,1176439.03
141,2023-02-22,522738.56,,,77182.41,,,20029.81,150120,91918.31,0,,0.0,99616.29,,25475.67,140153.65,0,50575.14,,1177809.84
142,2023-02-23,542441.37,,,75348.97,,,19295.5,147600,90128.58,0,,0.0,98442.41,,24854.1,126787.23,0,49341.6,,1174239.76
143,2023-02-26,541733.73,,,74976.87,,,19905.95,147618,90325.53,0,,0.0,99160.72,,25169.3,130981.05,0,49094.89,,1178966.04
144,2023-02-27,542017.66,,,74051.08,,,19994.42,148482,90515.18,0,,0.0,99023.38,,24778.36,129171.54,0,48354.77,,1176388.39
145,2023-02-28,540042.48,,,73929.6,,,19870.7,147240,91754.88,0,,0.0,98595.35,,24633.7,127935.96,0,49094.89,,1173097.56
146,2023-03-01,536373.21,,,73445.99,,,19684.91,146736,91161.95,0,,0.0,97218.95,,24567.85,124606.42,0,48354.77,,1162150.05
147,2023-03-02,530373.92,,,71622.4,,,19543.36,145980,89951.47,0,,0.0,96502.41,,24159.55,121360.14,0,47886.02,,1147379.27
148,2023-03-05,525618.46,,,69197.05,,,19207.16,145260,88320.62,0,,0.0,95227.7,,23606.21,118887.98,0,47121.23,,1132446.41
149,2023-03-07,527104.69,,,68030.86,,,19366.41,145800,89728.69,0,,0.0,96135.53,,23914.43,119459.21,0,47614.64,,1137154.46
150,2023-03-09,538926.55,,,69197.05,,,19817.62,148320,92950.77,0,,0.0,98833.72,,24755.45,122981.3,0,49835.02,,1165617.48
151,2023-03-12,547916.35,,,69345.26,,,19906.09,147060,91458.52,0,,0.0,97837.06,,24410.07,122153.34,0,48601.48,,1168688.17
152,2023-03-13,537068.58,,,68635.82,,,19773.38,146520,90412.37,0,,0.0,96785.9,,24249.67,120317.82,0,42121.25,,1145884.79
153,2023-03-14,535458.65,,,68378.67,,,19817.62,147420,90421.46,0,,0.0,97279.07,,24440.92,119920.64,0,42229.81,,1145366.84
154,2023-03-15,531272.9,,,68062.07,,,19808.77,146700,90376.8,0,,0.0,96311.91,,24221.3,117222.15,0,41969.27,,1135945.17
155,2023-03-16,530956.92,,,67503.27,,,19561.05,146844,90543.25,0,,0.0,96077.33,,24252,115957.49,0,42664.05,,1134359.36
156,2023-03-19,529095.48,,,66591.29,,,19605.29,147060,90511.34,0,,0.0,95661.29,,24218.41,114332.01,0,42555.49,,1129630.6
157,2023-03-20,530519.1,,,67417.09,,,19994.56,147960,92516.35,0,,0.0,97470.26,,24573.65,115146.81,0,43206.85,,1138804.67
158,2023-03-22,527577.84,,,66822.75,,,20012.25,147510,91795.62,0,,0.0,96163.53,,24306.73,114890.84,0,42577.2,,1131656.76
159,2023-03-23,524711.94,,,66273.93,,,19817.62,145980,90625.57,0,,0.0,96078.11,,23820.99,113196.56,0,42121.25,,1122625.97
160,2023-03-26,517075.57,,,64387.82,,,19729.15,146160,89951.61,0,,0.0,94682.99,,23513.32,109832.7,0,41687.01,,1107020.17
161,2023-03-27,516856.02,,,65864.75,,,20083.03,146538,91374.33,0,,0.0,96616.07,,24015.99,109721.1,0,42294.95,,1113364.24
162,2023-03-28,518357.49,,,67900.47,,,20242.28,146340,91912.41,0,,0.0,96241.94,,23909.02,113434.01,0,42772.61,,1121110.23
163,2023-03-29,519352.78,,,67946.5,,,20613.86,146880,92095.92,0,,0.0,96021.22,,23816.34,113756.68,0,42555.49,,1123038.79
164,2023-03-30,517166.79,,,67287.96,,,21038.52,146520,91653.02,0,,0.0,95485.92,,23529.59,113081.57,0,42099.54,,1117862.91
165,2023-04-02,511327.47,,,66534.8,,,21056.22,146160,89969.18,0,,0.0,94549.26,,23271.17,111532.76,0,41882.42,,1106283.28
166,2023-04-03,507797.1,,,65689.56,,,20720.03,145440,88868.98,0,,0.0,93629.37,,23115.54,110247.03,0,41296.2,,1096803.81
167,2023-04-04,504812.28,,,65689.56,,,20702.33,145080,89284.42,0,,0.0,93993.5,,23054.43,110674.89,0,41231.06,,1094522.47
168,2023-04-05,508020.6,,,65740.92,,,20870.43,145710,89642.72,0,,0.0,94258.44,,23132.66,112030.96,0,41252.77,,1100659.5
169,2023-04-06,509055.37,,,65657.6,,,20773.11,145350,88875.55,0,,0.0,93010.95,,22876.7,111580.55,0,40623.13,,1097802.96
170,2023-04-09,504026.04,,,65080.9,,,20268.82,143982,87126.95,0,,0.0,91604.98,,22414.73,109947.51,0,40167.17,,1084619.1
171,2023-04-10,506079.02,,,65512.09,,,20569.63,143460,87210.78,0,,0.0,92090.04,,22340.83,110129.86,0,39950.05,,1087342.3
172,2023-04-11,512600.8,,,68560.34,,,20967.75,144900,88621.83,0,,0.0,94300.28,,22922.36,111677.15,0,40796.82,,1105347.33
173,2023-04-12,539980.17,,,72702.14,,,21675.52,149040,92947.68,0,,0.0,99578.95,,24693.52,117957.23,0,43532.53,,1162107.74
174,2023-04-13,532319.45,,,70940.3,,,21755.14,147240,91962.53,0,,0.0,97297.59,,24033.86,116426,0,42338.37,,1144313.24
175,2023-04-16,533096.5,,,69822.03,,,22914.12,147420,91740.9,0,,0.0,96931.36,,24060.17,115635.75,0,41904.13,,1143524.96
176,2023-04-17,526741.11,,,68698.42,,,22648.71,146520,90940.18,0,,0.0,94969.64,,23465.43,113386.32,0,41035.65,,1128405.46
177,2023-04-18,527883.27,,,67736.82,,,23161.84,147060,90616.77,0,,0.0,94572.41,,23477.32,113189.59,0,41252.77,,1128950.79
178,2023-04-19,533072.55,,,67912.25,,,23400.71,147060,91167.98,0,,0.0,95715.63,,23823.48,114171.91,0,41513.32,,1137837.83
179,2023-04-20,531243.98,,,67645.11,,,23259.16,145800,90262.93,0,,0.0,94168.93,,23358.02,112394.15,0,41057.37,,1129189.65
180,2023-04-23,524161.66,,,67454.79,,,22454.07,145260,89174.98,0,,0.0,93157.67,,23054.13,111461.54,0,40601.41,,1116780.25
181,2023-04-24,523288.15,,,67648.6,,,22365.6,145764,89345.32,0,,0.0,93853.42,,23138.23,111682.61,0,40449.43,,1117535.36
