.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
43,2022-09-06,1148697.650000,134.8691,410793.080000,123.7181
44,2022-09-07,1141915.040000,134.0728,409085.260000,123.2010
45,2022-09-08,1141257.220000,133.9956,409164.230000,123.2202
46,2022-09-11,1133574.420000,133.0935,405825.380000,122.2193
47,2022-09-12,1126698.710000,132.2862,403515.160000,121.5284
48,2022-09-13,1141285.560000,133.9989,408793.150000,123.1186
49,2022-09-14,1171992.780000,137.6042,419426.980000,126.3145
50,2022-09-15,1138486.740000,133.6703,405718.130000,122.1928
51,2022-09-16,1130435.160000,132.7222,403127.780000,121.4158
52,2022-09-18,1110617.160000,130.3955,395280.350000,119.0567
53,2022-09-20,1085792.690000,127.4809,386074.880000,116.2870
54,2022-09-21,1094171.080000,128.4646,388115.490000,116.9032
55,2022-09-22,1088285.940000,127.7736,386082.050000,116.2943
56,2022-09-25,1075714.790000,126.2579,381726.280000,114.9876
57,2022-09-27,1087864.580000,127.6839,385404.470000,116.0997
58,2022-09-28,1090154.020000,127.9526,386590.350000,116.4574
59,2022-09-29,1102159.580000,129.3618,391639.170000,117.9796
60,2022-10-09,1130889.950000,132.7339,402314.880000,121.1966
61,2022-10-10,1113301.530000,130.6695,394739.160000,118.9113
62,2022-10-11,1104789.560000,129.6705,391821.110000,118.0354
63,2022-10-12,1111714.450000,130.4833,395298.830000,119.0812
64,2022-10-13,1113863.160000,130.7355,396338.360000,119.3949
65,2022-10-16,1108533.480000,130.0169,393506.980000,118.5436
66,2022-10-17,1107176.710000,129.8409,393463.530000,118.5292
67,2022-10-19,1101607.630000,129.1878,390352.800000,117.5957
68,2022-10-20,1101470.950000,129.1718,391028.160000,117.8041
69,2022-10-23,1111271.090000,130.3211,394376.690000,118.8122
70,2022-10-31,1121405.860000,131.5096,400505.110000,120.6599
71,2022-11-01,1153102.620000,135.2267,412965.760000,124.4122
72,2022-11-02,1156469.810000,135.6216,414784.780000,124.9572
73,2022-11-03,1146988.280000,134.5097,410808.750000,123.7630
74,2022-11-06,1170764.980000,137.2980,421299.940000,126.9233
75,2022-11-07,1167401.470000,136.9036,418363.270000,126.0352
76,2022-11-08,1164858.940000,136.6054,416598.750000,125.5067
77,2022-11-09,1141998.950000,133.9246,407345.010000,122.7175
78,2022-11-10,1129820.100000,132.4963,403026.910000,121.4158
79,2022-11-13,1123991.470000,131.8128,401098.000000,120.8374
80,2022-11-14,1135131.210000,133.1192,406068.440000,122.3311
81,2022-11-15,1133164.300000,132.8132,404736.170000,121.9334
82,2022-11-16,1140528.420000,133.6646,407808.760000,122.8575
83,2022-11-17,1155987.070000,135.4691,413782.840000,124.6546
84,2022-11-22,1154169.840000,135.2601,413198.720000,124.4798
85,2022-11-23,1174483.740000,134.7833,435744.410000,123.9343
86,2022-11-24,1181388.780000,135.5762,438788.530000,124.8011
87,2022-11-27,1208732.970000,138.7163,446380.670000,126.9562
88,2022-11-28,1200047.860000,137.7199,442545.170000,125.8671
89,2022-11-29,1203131.910000,138.0740,443275.260000,126.0755
90,2022-11-30,1203047.550000,138.0655,443186.240000,126.0514
91,2022-12-01,1214928.250000,139.4297,444985.710000,126.5649
92,2022-12-04,1210785.780000,138.9510,447449.730000,127.2628
93,2022-12-05,1197995.330000,137.5680,441501.240000,125.5732
94,2022-12-06,1196334.270000,137.2156,438474.140000,124.7110
95,2022-12-07,1186455.550000,136.0825,433526.230000,123.3051
96,2022-12-11,1162827.840000,133.3609,426274.790000,121.2130
97,2022-12-12,1163169.360000,133.4001,430807.570000,122.4994
98,2022-12-13,1161637.160000,133.2243,429648.600000,122.1694
99,2022-12-14,1162783.640000,133.0743,428260.050000,121.7754
100,2022-12-15,1154151.500000,132.0864,425401.050000,120.9650
101,2022-12-18,1149562.190000,130.2150,419611.060000,119.3184
102,2022-12-19,1151638.070000,130.4501,420214.390000,119.4897
103,2022-12-20,1159364.240000,131.2809,422832.380000,120.2339
104,2022-12-21,1157921.990000,131.1718,421423.070000,119.8366
105,2022-12-22,1158546.020000,131.0592,421267.740000,119.7919
106,2022-12-26,1198723.780000,135.6043,435250.730000,123.7648
107,2022-12-27,1231299.260000,139.2894,446802.690000,127.0456
108,2022-12-28,1226830.330000,138.4245,441452.130000,125.5250
109,2022-12-29,1260721.610000,142.2225,455384.460000,129.4854
110,2023-01-01,1209010.550000,143.4190,395749.250000,130.2023
111,2023-01-02,1056425.610000,145.0340,399701.090000,131.5034
112,2023-01-03,1055760.250000,144.9300,400711.540000,131.8356
113,2023-01-04,1087004.940000,149.1986,415587.370000,136.7191
114,2023-01-05,1096023.000000,150.4364,418928.740000,137.8013
115,2023-01-08,1104059.650000,151.8878,416253.320000,137.7522
116,2023-01-09,1129356.970000,155.3680,425507.640000,140.8050
117,2023-01-10,1119735.110000,154.0443,424935.410000,140.6265
118,2023-01-12,1099644.970000,151.2805,416879.200000,137.9677
119,2023-01-17,1114899.770000,153.3791,421316.690000,139.4192
120,2023-01-18,1110363.340000,152.7551,419500.680000,138.8082
121,2023-01-19,1114853.950000,153.3139,421533.560000,139.4691
122,2023-01-23,1108150.830000,152.3999,419515.180000,138.8186
123,2023-01-24,1110636.080000,152.7417,421064.000000,139.3346
124,2023-01-25,1115494.310000,153.5111,420466.300000,139.1284
125,2023-01-26,1115543.350000,153.5178,419232.120000,138.7139
126,2023-01-29,1109020.120000,152.6201,416946.810000,137.9566
127,2023-01-30,1088237.420000,149.7600,409104.780000,135.3696
128,2023-01-31,1079317.530000,148.5325,406697.530000,134.5732
129,2023-02-01,1082865.130000,148.8697,408505.530000,134.8069
130,2023-02-02,1071367.290000,147.2890,405892.360000,133.9512
131,2023-02-05,1072693.970000,147.4714,408207.730000,134.7187
132,2023-02-06,1075353.250000,147.8370,410809.580000,135.5802
133,2023-02-07,1114503.160000,153.2192,424120.290000,139.9612
134,2023-02-08,1110367.470000,152.6507,422961.410000,139.5819
135,2023-02-09,1119107.780000,153.5377,424717.210000,140.1593
136,2023-02-12,1086894.360000,149.1181,412780.620000,136.2242
137,2023-02-14,1077671.550000,147.8528,408932.230000,134.9492
138,2023-02-15,1069886.950000,146.7847,406641.210000,134.1909
139,2023-02-16,1059004.420000,145.2916,402492.310000,132.8199
140,2023-02-20,1047486.230000,143.7263,397805.770000,131.2738
141,2023-02-22,1067863.520000,146.0614,406057.310000,132.7364
142,2023-02-23,1049177.650000,142.0775,415242.430000,128.8032
143,2023-02-26,1053503.200000,142.3155,416786.760000,128.4829
144,2023-02-27,1051572.550000,142.0546,415991.060000,128.2378
145,2023-02-28,1050026.020000,141.8368,414815.660000,127.8700
146,2023-03-01,1037570.020000,140.1543,410726.780000,126.6109
147,2023-03-02,1023987.510000,138.3195,405470.930000,124.9915
148,2023-03-05,1009381.300000,136.2066,399764.290000,123.2363
149,2023-03-07,1017045.120000,137.2172,401350.390000,123.7244
150,2023-03-09,1043509.010000,140.7877,411773.820000,126.9335
151,2023-03-12,1022636.810000,138.8939,409064.210000,125.1697
152,2023-03-13,1008617.830000,137.1462,401898.730000,123.3246
153,2023-03-14,1009194.260000,137.2246,401569.290000,123.2227
154,2023-03-15,1000704.450000,136.0702,397470.410000,121.9642
155,2023-03-16,996525.720000,135.6150,396772.740000,121.7525
156,2023-03-19,993565.060000,135.0331,394654.460000,121.0966
157,2023-03-20,1004418.420000,136.5082,397559.060000,121.9886
158,2023-03-22,997126.310000,135.3822,394855.060000,121.1575
159,2023-03-23,988898.240000,134.1897,392191.870000,120.3451
160,2023-03-26,974351.590000,132.2158,385855.260000,118.4002
161,2023-03-27,984215.740000,133.4944,388385.360000,119.1769
162,2023-03-28,990123.190000,134.2957,390937.030000,119.9598
163,2023-03-29,989575.880000,134.2215,391465.380000,120.1232
164,2023-03-30,984298.680000,133.5057,389484.100000,119.5156
165,2023-04-02,973830.640000,132.0859,385154.940000,118.1898
166,2023-04-03,965256.340000,130.9229,381775.150000,117.1524
167,2023-04-04,962252.950000,130.5155,381295.530000,117.0054
168,2023-04-05,966986.110000,131.1575,383384.550000,117.6477
169,2023-04-06,962433.760000,130.5400,382105.760000,117.2573
170,2023-04-09,947562.200000,128.5229,377497.450000,115.8458
171,2023-04-10,953820.470000,128.9317,378733.880000,116.2224
172,2023-04-11,968068.900000,130.8577,384830.460000,118.0963
173,2023-04-12,1018074.400000,137.6171,405766.180000,124.5182
174,2023-04-13,1004832.340000,135.5009,399443.170000,122.5775
175,2023-04-16,1003715.420000,135.3503,399178.770000,122.5006
176,2023-04-17,990491.640000,133.5671,393545.540000,120.7709
177,2023-04-18,989231.800000,133.3972,393570.720000,120.7780
178,2023-04-19,997605.390000,134.5264,397604.010000,122.0177
179,2023-04-20,989199.120000,133.3928,394365.900000,121.0249
180,2023-04-23,978485.150000,131.9480,389504.580000,119.5371
181,2023-04-24,982587.640000,132.1363,389742.160000,119.6091
182,2023-04-25,992336.260000,133.4473,394841.910000,121.1739
183,2023-04-26,984893.970000,132.4465,392331.240000,120.4056
184,2023-04-27,984301.430000,132.3668,392405.880000,120.4289
185,2023-04-30,974446.480000,131.0386,388729.670000,119.2929
186,2023-05-02,974528.590000,130.6852,387004.140000,118.7632
187,2023-05-03,966743.360000,129.9909,385849.790000,118.4126
188,2023-05-04,972530.750000,130.7659,388027.250000,119.0812
189,2023-05-07,963484.570000,129.4714,384736.730000,118.0751
190,2023-05-08,954507.920000,128.2651,381981.770000,117.2320
191,2023-05-09,959055.340000,128.9947,383825.580000,117.7967
192,2023-05-10,958666.320000,128.8638,383462.880000,117.6846
193,2023-05-11,957131.650000,128.6575,382608.370000,117.4253
194,2023-05-14,949995.730000,127.4785,379242.910000,116.3987
195,2023-05-15,948850.920000,127.2608,378843.790000,116.2696
196,2023-05-16,951594.070000,127.5510,379098.610000,116.3478
197,2023-05-17,963580.290000,129.1576,383028.590000,117.5524
198,2023-05-18,980428.420000,131.4159,388960.630000,119.3664
199,2023-05-21,982605.160000,131.7077,389031.700000,119.3904
200,2023-05-22,986597.580000,132.2428,389088.180000,119.4045
201,2023-05-23,1013104.950000,135.6651,399324.970000,122.2442
202,2023-05-24,1019884.850000,136.5730,401844.430000,123.0214
203,2023-05-28,1011732.350000,135.3676,398988.090000,122.1535
204,2023-05-30,984427.940000,131.6617,390260.790000,119.3638
205,2023-05-31,965074.190000,129.0732,383084.030000,117.1690
206,2023-06-01,973622.440000,130.2168,385402.120000,117.8763
207,2023-06-04,1000876.470000,133.8061,395035.350000,120.8194
208,2023-06-05,991926.190000,132.6095,392338.890000,119.9955
209,2023-06-06,1005164.740000,134.3793,395057.600000,120.8241
210,2023-06-07,1006933.060000,134.6158,395493.680000,120.9556
211,2023-06-08,1011478.940000,135.1131,394837.500000,120.7565
212,2023-06-11,1030967.880000,137.6723,401615.750000,122.8267
213,2023-06-12,1033345.230000,137.9898,403696.660000,123.4673
214,2023-06-13,1051029.090000,140.3512,411361.290000,125.8069
215,2023-06-14,1060845.640000,141.6621,415885.150000,127.1940
216,2023-06-15,1063536.740000,142.0215,414864.050000,126.8860
217,2023-06-18,1087995.020000,145.2128,420074.950000,128.4801
218,2023-06-19,1084352.890000,144.6505,420705.890000,128.6719
219,2023-06-20,1071167.970000,142.8146,416638.630000,127.4267
220,2023-06-21,1063272.470000,141.7619,413386.070000,126.4361
221,2023-06-22,1065692.940000,142.0846,412206.470000,126.0789
222,2023-06-25,1096474.490000,146.1886,421972.090000,129.0718
223,2023-06-26,1103907.280000,147.1802,426530.700000,130.4706
224,2023-06-27,1136034.160000,151.4636,441299.240000,134.9769
225,2023-06-28,1119144.430000,149.2117,431525.210000,131.9757
226,2023-07-02,1090396.400000,145.3788,418589.160000,128.0277
227,2023-07-03,1078612.890000,143.8275,414351.730000,126.7332
228,2023-07-04,1083294.910000,144.4518,416052.500000,127.2549
229,2023-07-05,1065277.050000,141.7836,410271.080000,125.4799
230,2023-07-06,1065947.170000,141.8728,409696.380000,125.3052
231,2023-07-09,1077351.550000,143.5476,416489.590000,127.1592
232,2023-07-10,1076855.380000,143.4000,416480.680000,127.1688
233,2023-07-11,1075459.880000,143.2142,417539.490000,127.4988
234,2023-07-12,1088010.340000,144.8855,420709.000000,128.4632
235,2023-07-13,1081790.000000,144.0571,419840.780000,128.2011
236,2023-07-16,1088651.220000,144.9708,423360.930000,129.2844
